,date,SEASON,PM_RETIRO,PM_VALLECAS,PM_CIUDADLINEAL,PM_CENTRO,DEW_POINT,HUMIDITY,TEMPERATURE,WIND_SPEED,PRECIPITAITON,COMMULATIVE_PRECIPITATION,log_pmcentro,log_dewpoint,log_humidity,log_temperature,log_wind,log_precipitation,log_cumprecipitation,Date,Day of Week,year,month
1357,19 00:00:00,3,120.29166666666669,116.70833333333331,115.375,4.8182634014487995,2.917770732084279,4.33783525486718,3.236157329734741,1.463158946987075,0.1823215567939546,0.1823215567939546,4.8182634014487995,2.917770732084279,4.33783525486718,3.236157329734741,1.463158946987075,0.1823215567939546,0.1823215567939546,2013-09-19,3,2013,9
1358,20 00:00:00,3,56.45833333333334,58.6,50.95833333333334,4.176308500073531,2.6567569067146595,4.143134726391533,3.2441813376949384,1.8998662105539061,0.0,0.0,4.176308500073531,2.6567569067146595,4.143134726391533,3.2441813376949384,1.8998662105539061,0.0,0.0,2013-09-20,4,2013,9
1359,21 00:00:00,3,50.29166666666666,46.625,52.375,3.9399623741173873,2.659676616817994,4.051060047445357,3.269174088858033,2.270621317788648,0.0,0.0,3.9399623741173873,2.659676616817994,4.051060047445357,3.269174088858033,2.270621317788648,0.0,0.0,2013-09-21,5,2013,9
1360,22 00:00:00,3,74.20833333333333,91.125,88.20833333333331,4.560869927091511,2.8083981749364924,4.3113582531607735,3.1837864566553384,0.3965364773638631,0.1823215567939546,0.1823215567939546,4.560869927091511,2.8083981749364924,4.3113582531607735,3.1837864566553384,0.3965364773638631,0.1823215567939546,0.1823215567939546,2013-09-22,6,2013,9
1361,23 00:00:00,3,33.041666666666664,33.416666666666664,32.125,3.6592789843376456,2.3191143949452564,4.169245870395218,3.0377993942222,3.4597283099631837,2.2082744135228043,2.1162555148025524,3.6592789843376456,2.3191143949452564,4.169245870395218,3.0377993942222,3.4597283099631837,2.2082744135228043,2.1162555148025524,2013-09-23,0,2013,9
1362,24 00:00:00,3,13.291666666666664,10.272727272727273,9.791666666666666,2.6855773452501515,1.2286654169163074,3.9252682321781664,2.964794105123617,2.538611963472362,0.0,0.0,2.6855773452501515,1.2286654169163074,3.9252682321781664,2.964794105123617,2.538611963472362,0.0,0.0,2013-09-24,1,2013,9
1363,25 00:00:00,3,11.541666666666664,13.0,11.5,2.8972922007407385,,3.517745086710546,3.0475752802100415,2.173804303128121,0.0,0.0,2.8972922007407385,,3.517745086710546,3.0475752802100415,2.173804303128121,0.0,0.0,2013-09-25,2,2013,9
1364,26 00:00:00,3,49.25,53.58333333333334,49.20833333333334,4.093619661864152,1.8718021769015913,4.012622203984262,3.0212908312442694,1.5700905245912529,0.0,0.0,4.093619661864152,1.8718021769015913,4.012622203984262,3.0212908312442694,1.5700905245912529,0.0,0.0,2013-09-26,3,2013,9
1365,27 00:00:00,3,184.5,177.75,185.70833333333331,5.266353591342639,2.323204380196781,4.191546890178463,3.0328753781018554,1.7946718906750898,0.0,0.0,5.266353591342639,2.323204380196781,4.191546890178463,3.0328753781018554,1.7946718906750898,0.0,0.0,2013-09-27,4,2013,9
1366,28 00:00:00,3,225.55,222.65,233.6,5.508713345039744,2.394100201829819,4.228656899829694,3.0246144184568426,1.2095820430904467,0.0,0.0,5.508713345039744,2.394100201829819,4.228656899829694,3.0246144184568426,1.2095820430904467,0.0,0.0,2013-09-28,5,2013,9
1367,29 00:00:00,3,228.75,204.4782608695652,217.95833333333331,5.4232966690750155,2.6270811385685433,4.321369460244283,3.077916444538813,2.6449033037994525,0.0,0.0,5.4232966690750155,2.6270811385685433,4.321369460244283,3.077916444538813,2.6449033037994525,0.0,0.0,2013-09-29,6,2013,9
1368,30 00:00:00,3,149.61904761904762,144.28571428571428,135.9047619047619,4.995521656286208,2.7327428136925818,4.319153392855371,3.1404120157974846,1.9641943505502018,0.0,0.0,4.995521656286208,2.7327428136925818,4.319153392855371,3.1404120157974846,1.9641943505502018,0.0,0.0,2013-09-30,0,2013,9
1369,01 00:00:00,3,68.875,66.0,67.375,4.269114529252095,2.6683849447097785,4.3208159036289855,3.1088901792516643,1.4325018279164836,3.1570004211501135,3.1570004211501135,4.269114529252095,2.6683849447097785,4.3208159036289855,3.1088901792516643,1.4325018279164836,3.1570004211501135,3.1570004211501135,2013-10-01,1,2013,10
1370,02 00:00:00,3,20.375,13.708333333333336,15.958333333333336,2.972548938098334,1.5224265354444706,3.9219733362813143,3.0459525881329514,2.030119986347125,0.0,0.0,2.972548938098334,1.5224265354444706,3.9219733362813143,3.0459525881329514,2.030119986347125,0.0,0.0,2013-10-02,2,2013,10
1371,03 00:00:00,3,68.45833333333333,60.25,57.41666666666666,4.111556691103222,2.169053700369523,4.156928048523868,2.9857095357079153,1.9025427550542708,0.0,0.0,4.111556691103222,2.169053700369523,4.156928048523868,2.9857095357079153,1.9025427550542708,0.0,0.0,2013-10-03,3,2013,10
1372,04 00:00:00,3,159.29166666666666,165.33333333333334,155.54166666666666,5.124955551125554,2.495269436823547,4.289317236569614,3.0361607480324393,1.3249728819714421,0.0,0.0,5.124955551125554,2.495269436823547,4.289317236569614,3.0361607480324393,1.3249728819714421,0.0,0.0,2013-10-04,4,2013,10
1373,05 00:00:00,3,289.375,283.39130434782606,285.25,5.723585101952381,2.558518467131246,4.306314812938186,3.065253238726107,1.2895769416180847,0.0,0.0,5.723585101952381,2.558518467131246,4.306314812938186,3.065253238726107,1.2895769416180847,0.0,0.0,2013-10-05,5,2013,10
1374,06 00:00:00,3,252.125,211.33333333333331,194.0,5.363246436411525,2.630088659632498,4.402135587596595,3.031228636630361,0.6780335427498971,0.0,0.0,5.363246436411525,2.630088659632498,4.402135587596595,3.031228636630361,0.6780335427498971,0.0,0.0,2013-10-06,6,2013,10
1375,07 00:00:00,3,135.66666666666666,106.20833333333331,74.54166666666667,4.514059509247521,2.1785324443240666,4.074000121504868,3.111935434056458,2.085154359086523,0.0,0.0,4.514059509247521,2.1785324443240666,4.074000121504868,3.111935434056458,2.085154359086523,0.0,0.0,2013-10-07,0,2013,10
1376,08 00:00:00,3,79.08695652173913,81.875,60.52173913043478,4.151039905898646,2.2335922215070942,4.074000121504868,3.0620622219140934,1.9746595623412992,0.0,0.0,4.151039905898646,2.2335922215070942,4.074000121504868,3.0620622219140934,1.9746595623412992,0.0,0.0,2013-10-08,1,2013,10
1377,09 00:00:00,3,147.0,150.04166666666666,139.58333333333334,4.987025428457122,2.4054424784337534,4.302374475726262,2.977047873267895,0.8199633682470614,0.0,0.0,4.987025428457122,2.4054424784337534,4.302374475726262,2.977047873267895,0.8199633682470614,0.0,0.0,2013-10-09,2,2013,10
1378,10 00:00:00,3,71.16666666666667,75.54166666666667,75.41666666666667,4.40162499274251,1.6177367152487956,3.8935195338635866,3.065253238726107,3.76309753925262,0.0,0.0,4.40162499274251,1.6177367152487956,3.8935195338635866,3.065253238726107,3.76309753925262,0.0,0.0,2013-10-10,3,2013,10
1379,11 00:00:00,3,57.625,69.08333333333333,52.375,4.082468767741907,1.3328056761689044,3.886705197443856,2.9787862181064377,0.9653983059811828,0.0,0.0,4.082468767741907,1.3328056761689044,3.886705197443856,2.9787862181064377,0.9653983059811828,0.0,0.0,2013-10-11,4,2013,10
1380,12 00:00:00,3,67.54166666666667,76.75,63.41666666666666,4.255021518550635,1.9399399820688092,4.030546507612253,3.0095705082191766,2.027709554589483,0.0,0.0,4.255021518550635,1.9399399820688092,4.030546507612253,3.0095705082191766,2.027709554589483,0.0,0.0,2013-10-12,5,2013,10
1381,13 00:00:00,3,52.41666666666666,65.75,45.375,4.048882188145344,2.229117941112173,4.1588830833596715,2.994296817550304,1.1984576236378262,0.09531017980432493,0.09531017980432493,4.048882188145344,2.229117941112173,4.1588830833596715,2.994296817550304,1.1984576236378262,0.09531017980432493,0.09531017980432493,2013-10-13,6,2013,10
1382,14 00:00:00,3,31.875,47.04347826086956,31.95833333333333,3.6331905482533475,0.18924199963852834,3.876395827784995,2.864851541248093,2.90710595688733,0.1823215567939546,0.09531017980432493,3.6331905482533475,0.18924199963852834,3.876395827784995,2.864851541248093,2.90710595688733,0.1823215567939546,0.09531017980432493,2013-10-14,0,2013,10
1383,15 00:00:00,3,21.5,22.58333333333333,20.166666666666668,3.148095642807154,,3.6187698879269097,2.72287600149833,1.4506375506814915,0.0,0.0,3.148095642807154,,3.6187698879269097,2.72287600149833,1.4506375506814915,0.0,0.0,2013-10-15,1,2013,10
1384,16 00:00:00,3,47.9,55.79166666666666,58.45833333333334,4.15953391319065,,3.828641396489095,2.798463495991477,2.1672902416278452,0.0,0.0,4.15953391319065,,3.828641396489095,2.798463495991477,2.1672902416278452,0.0,0.0,2013-10-16,2,2013,10
1385,17 00:00:00,3,157.61538461538458,156.33333333333334,155.16666666666666,5.092727182814728,1.1786549963416462,4.098502572370764,2.78379617526017,2.1542784147873686,0.0,0.0,5.092727182814728,1.1786549963416462,4.098502572370764,2.78379617526017,2.1542784147873686,0.0,0.0,2013-10-17,3,2013,10
1386,18 00:00:00,3,242.33333333333331,228.375,223.91666666666663,5.514100563455954,1.6817585740137264,4.17694809075731,2.8108664993754884,1.2313447511217868,0.0,0.0,5.514100563455954,1.6817585740137264,4.17694809075731,2.8108664993754884,1.2313447511217868,0.0,0.0,2013-10-18,4,2013,10
1387,19 00:00:00,3,63.41666666666666,59.25,60.16666666666666,4.219507705176107,,3.6794602321974446,2.9541700233270114,3.9620663522899995,0.0,0.0,4.219507705176107,,3.6794602321974446,2.9541700233270114,3.9620663522899995,0.0,0.0,2013-10-19,5,2013,10
1388,20 00:00:00,3,26.47826086956522,28.08695652173913,20.347826086956523,3.387211139687415,,3.597312260588446,2.8879401457557923,1.4240115406866671,0.0,0.0,3.387211139687415,,3.597312260588446,2.8879401457557923,1.4240115406866671,0.0,0.0,2013-10-20,6,2013,10
1389,21 00:00:00,3,90.41666666666669,99.27272727272728,90.75,4.606835465307153,0.9328200338253657,4.043781994940503,2.7963812897671434,1.4665293579969807,0.0,0.0,4.606835465307153,0.9328200338253657,4.043781994940503,2.7963812897671434,1.4665293579969807,0.0,0.0,2013-10-21,0,2013,10
1390,22 00:00:00,3,134.9090909090909,140.2173913043478,131.0952380952381,4.995983017309386,1.6739764335716716,4.186493183907697,2.798463495991477,1.6867075479254012,0.0,0.0,4.995983017309386,1.6739764335716716,4.186493183907697,2.798463495991477,1.6867075479254012,0.0,0.0,2013-10-22,1,2013,10
1391,23 00:00:00,3,24.42857142857143,24.73913043478261,24.75,3.248434627109745,,3.5858310782144898,2.760303872067577,3.00990223707682,0.0,0.0,3.248434627109745,,3.5858310782144898,2.760303872067577,3.00990223707682,0.0,0.0,2013-10-23,2,2013,10
1392,24 00:00:00,3,21.58333333333333,17.857142857142858,18.3,3.1675825304806504,,3.3232358401924436,2.78379617526017,3.6787554623492515,0.0,0.0,3.1675825304806504,,3.3232358401924436,2.78379617526017,3.6787554623492515,0.0,0.0,2013-10-24,3,2013,10
1393,25 00:00:00,3,48.61904761904761,36.60869565217392,38.95652173913044,3.8563340995675572,,3.6165327505285534,2.8352203290352747,4.117620182192559,0.0,0.0,3.8563340995675572,,3.6165327505285534,2.8352203290352747,4.117620182192559,0.0,0.0,2013-10-25,4,2013,10
1394,26 00:00:00,3,68.45,63.43478260869565,65.7,4.295583278148261,,3.8536874284151823,2.7206301217419377,2.762064789408448,0.0,0.0,4.295583278148261,,3.8536874284151823,2.7206301217419377,2.762064789408448,0.0,0.0,2013-10-26,5,2013,10
1395,27 00:00:00,3,200.3809523809524,211.375,217.23809523809524,5.431718542361385,1.0116009116784799,4.183956720911787,2.665157910777962,0.707214437771381,0.0,0.0,5.431718542361385,1.0116009116784799,4.183956720911787,2.665157910777962,0.707214437771381,0.0,0.0,2013-10-27,6,2013,10
1396,28 00:00:00,3,273.09090909090907,283.09523809523813,281.4,5.750453993965348,1.5040773967762742,4.174387269895637,2.7689105178447955,2.407095247197033,0.0,0.0,5.750453993965348,1.5040773967762742,4.174387269895637,2.7689105178447955,2.407095247197033,0.0,0.0,2013-10-28,0,2013,10
1397,29 00:00:00,3,29.88888888888889,30.947368421052627,41.625,3.397022010251675,,3.901972669574645,2.7406637348105964,1.4593899161904416,0.0,0.0,3.397022010251675,,3.901972669574645,2.7406637348105964,1.4593899161904416,0.0,0.0,2013-10-29,1,2013,10
1398,30 00:00:00,3,88.94444444444444,86.16666666666669,103.05263157894736,4.59301325571746,-2.484906649788,4.082468767741907,2.608944119229235,0.9927887028468803,0.0,0.0,4.59301325571746,-2.484906649788,4.082468767741907,2.608944119229235,0.9927887028468803,0.0,0.0,2013-10-30,2,2013,10
1399,31 00:00:00,3,153.55555555555554,126.8,150.66666666666666,5.120236804011337,0.4855078157817008,4.149726708073685,2.6386669333581043,1.812718834652058,0.0,0.0,5.120236804011337,0.4855078157817008,4.149726708073685,2.6386669333581043,1.812718834652058,0.0,0.0,2013-10-31,3,2013,10
1400,01 00:00:00,3,195.83333333333331,200.41666666666663,216.66666666666663,5.37989735354046,1.2878542883066382,4.243123698247448,2.648381406490382,1.1343547374450664,0.0,0.0,5.37989735354046,1.2878542883066382,4.243123698247448,2.648381406490382,1.1343547374450664,0.0,0.0,2013-11-01,4,2013,11
1401,02 00:00:00,3,270.9166666666667,246.16666666666663,262.375,5.6587560520504185,1.6177367152487956,4.315263418514199,2.6675317427809766,1.9021697135179876,0.0,0.0,5.6587560520504185,1.6177367152487956,4.315263418514199,2.6675317427809766,1.9021697135179876,0.0,0.0,2013-11-02,5,2013,11
1402,03 00:00:00,3,43.91666666666666,41.29166666666666,40.083333333333336,3.8598521330992366,,3.6109179126442243,2.8879401457557923,3.2531484188102966,0.0,0.0,3.8598521330992366,,3.6109179126442243,2.8879401457557923,3.2531484188102966,0.0,0.0,2013-11-03,6,2013,11
1403,04 00:00:00,3,40.54166666666666,50.34782608695652,41.75,3.9749978045895347,,3.7737183340509657,2.738457494671109,1.2893474258952502,0.0,0.0,3.9749978045895347,,3.7737183340509657,2.738457494671109,1.2893474258952502,0.0,0.0,2013-11-04,0,2013,11
1404,05 00:00:00,3,182.875,182.70833333333331,184.875,5.315461233713714,0.3184537311185346,4.037186148382152,2.686322224241762,0.6203524482932328,0.0,0.0,5.315461233713714,0.3184537311185346,4.037186148382152,2.686322224241762,0.6203524482932328,0.0,0.0,2013-11-05,1,2013,11
1405,06 00:00:00,3,93.70833333333331,111.16666666666669,110.70833333333331,4.733270188615407,,3.7563433795806125,2.745061666079029,3.603741321505987,0.0,0.0,4.733270188615407,,3.7563433795806125,2.745061666079029,3.603741321505987,0.0,0.0,2013-11-06,2,2013,11
1406,07 00:00:00,3,38.458333333333336,40.625,39.54166666666666,3.7954891891721947,,3.3217332103079085,2.688646401367569,3.678387101393452,0.0,0.0,3.7954891891721947,,3.3217332103079085,2.688646401367569,3.678387101393452,0.0,0.0,2013-11-07,3,2013,11
1407,08 00:00:00,3,149.375,154.41666666666666,153.25,5.09195923192584,,3.978902534267691,2.552045952625629,0.4939337560957725,0.0,0.0,5.09195923192584,,3.978902534267691,2.552045952625629,0.4939337560957725,0.0,0.0,2013-11-08,4,2013,11
1408,09 00:00:00,3,87.33333333333331,103.66666666666669,93.45833333333331,4.573421487673511,,3.6741887387039323,2.740663734810597,2.6231880280698245,0.0,0.0,4.573421487673511,,3.6741887387039323,2.740663734810597,2.6231880280698245,0.0,0.0,2013-11-09,5,2013,11
1409,10 00:00:00,3,19.5,19.375,18.20833333333333,2.9618307218783095,,2.201843523192514,2.463039050373629,4.681780085234208,0.0,0.0,2.9618307218783095,,2.201843523192514,2.463039050373629,4.681780085234208,0.0,0.0,2013-11-10,6,2013,11
1410,11 00:00:00,3,37.583333333333336,39.875,35.875,3.7287009483006077,,3.3787245258100964,2.508532453369341,2.1192630358665077,0.0,0.0,3.7287009483006077,,3.3787245258100964,2.508532453369341,2.1192630358665077,0.0,0.0,2013-11-11,0,2013,11
1411,12 00:00:00,3,57.58333333333334,68.82608695652173,58.16666666666666,4.135166556742356,,3.7002726379433795,2.5652645662899936,1.4805623313457723,0.0,0.0,4.135166556742356,,3.7002726379433795,2.5652645662899936,1.4805623313457723,0.0,0.0,2013-11-12,1,2013,11
1412,13 00:00:00,3,177.83333333333337,185.2173913043478,180.33333333333331,5.2897390107731646,,4.1244425933793805,2.457204047238664,0.6102183676440258,0.0,0.0,5.2897390107731646,,4.1244425933793805,2.457204047238664,0.6102183676440258,0.0,0.0,2013-11-13,2,2013,11
1413,14 00:00:00,3,63.31818181818182,63.875,65.16666666666667,4.1902858559634355,,3.4850788656428575,2.67226256814316,2.9045074871539143,0.0,0.0,4.1902858559634355,,3.4850788656428575,2.67226256814316,2.9045074871539143,0.0,0.0,2013-11-14,3,2013,11
1414,15 00:00:00,3,116.79166666666669,109.16666666666669,100.29166666666669,4.773857551506242,,3.706432821694837,2.5652645662899936,1.5851452198650557,0.0,0.0,4.773857551506242,,3.706432821694837,2.5652645662899936,1.5851452198650557,0.0,0.0,2013-11-15,4,2013,11
1415,16 00:00:00,3,41.958333333333336,49.20833333333334,45.04166666666666,3.8572147689331513,,3.22386336637924,2.660393274358043,4.438707214461914,0.0,0.0,3.8572147689331513,,3.22386336637924,2.660393274358043,4.438707214461914,0.0,0.0,2013-11-16,5,2013,11
1416,17 00:00:00,3,9.416666666666666,11.416666666666664,7.791666666666668,2.6270811385685433,,3.258096538021482,2.4394919299322244,3.993756590454816,0.0,0.0,2.6270811385685433,,3.258096538021482,2.4394919299322244,3.993756590454816,0.0,0.0,2013-11-17,6,2013,11
1417,18 00:00:00,3,8.75,9.375,7.875,2.4603008389858005,,2.8622008809294686,2.442465821376352,5.077462860037298,0.0,0.0,2.4603008389858005,,2.8622008809294686,2.442465821376352,5.077462860037298,0.0,0.0,2013-11-18,0,2013,11
1418,19 00:00:00,3,40.04166666666666,34.166666666666664,34.916666666666664,3.742832252362175,,3.1693353793080647,2.274742031142562,1.7943256182937777,0.0,0.0,3.742832252362175,,3.1693353793080647,2.274742031142562,1.7943256182937777,0.0,0.0,2013-11-19,1,2013,11
1419,20 00:00:00,3,63.25,76.29166666666667,68.91666666666667,4.351889540253643,,3.5950265453075896,2.3426198925116983,2.0471012705711065,0.0,0.0,4.351889540253643,,3.5950265453075896,2.3426198925116983,2.0471012705711065,0.0,0.0,2013-11-20,2,2013,11
1420,21 00:00:00,3,113.08333333333331,120.43478260869566,121.56521739130434,4.875197323201151,,3.7727609380946383,2.381239700249101,1.2571580578295898,0.0,0.0,4.875197323201151,,3.7727609380946383,2.381239700249101,1.2571580578295898,0.0,0.0,2013-11-21,3,2013,11
1421,22 00:00:00,3,167.70833333333334,144.33333333333334,161.25,5.160012695170856,,3.7679601607512816,2.4244883477608554,2.229611093035373,0.0,0.0,5.160012695170856,,3.7679601607512816,2.4244883477608554,2.229611093035373,0.0,0.0,2013-11-22,4,2013,11
1422,23 00:00:00,3,222.95833333333331,210.125,222.54166666666663,5.401305505126006,,3.8167961554851253,2.5113082282043964,1.4321038971511848,0.0,0.0,5.401305505126006,,3.8167961554851253,2.5113082282043964,1.4321038971511848,0.0,0.0,2013-11-23,5,2013,11
1423,24 00:00:00,3,78.33333333333333,86.875,89.08333333333331,4.542851421588833,,3.4965075614664802,2.544030091824344,2.5791114208733688,0.0,0.0,4.542851421588833,,3.4965075614664802,2.544030091824344,2.5791114208733688,0.0,0.0,2013-11-24,6,2013,11
1424,25 00:00:00,3,20.0,14.08695652173913,14.791666666666664,3.1815200383244315,,3.001962823304627,2.421460428049038,4.55699920508513,0.0,0.0,3.1815200383244315,,3.001962823304627,2.421460428049038,4.55699920508513,0.0,0.0,2013-11-25,0,2013,11
1425,26 00:00:00,3,13.958333333333336,21.20833333333333,17.0,3.2660774263524948,,3.253277251585533,2.119279445584343,3.300686200065767,0.0,0.0,3.2660774263524948,,3.253277251585533,2.119279445584343,3.300686200065767,0.0,0.0,2013-11-26,1,2013,11
1426,27 00:00:00,3,6.083333333333332,6.208333333333332,7.291666666666668,2.0037297199441397,,2.5487939172392515,1.745629697500554,5.39057554524661,0.0,0.0,2.0037297199441397,,2.5487939172392515,1.745629697500554,5.39057554524661,0.0,0.0,2013-11-27,2,2013,11
1427,28 00:00:00,3,23.45833333333333,22.54166666666667,19.291666666666668,3.3019907315787074,,2.386466576974748,2.194336378931162,6.009680949694407,0.0,0.0,3.3019907315787074,,2.386466576974748,2.194336378931162,6.009680949694407,0.0,0.0,2013-11-28,3,2013,11
1428,29 00:00:00,3,68.29166666666667,49.45833333333334,49.95833333333334,4.086676347581921,,3.1587719007984956,2.4483872029602867,3.8574876190301217,0.0,0.0,4.086676347581921,,3.1587719007984956,2.4483872029602867,3.8574876190301217,0.0,0.0,2013-11-29,4,2013,11
1429,30 00:00:00,3,33.041666666666664,41.125,28.33333333333333,3.5469798118188973,,3.2386784521643803,2.378077742261481,2.082509746588175,0.0,0.0,3.5469798118188973,,3.2386784521643803,2.378077742261481,2.082509746588175,0.0,0.0,2013-11-30,5,2013,11
1430,01 00:00:00,4,88.20833333333331,78.58333333333333,73.875,4.439213983280401,,3.446011397451948,2.299026857407314,1.236681978735641,0.0,0.0,4.439213983280401,,3.446011397451948,2.299026857407314,1.236681978735641,0.0,0.0,2013-12-01,6,2013,12
1431,02 00:00:00,4,117.375,131.04166666666666,120.58333333333331,4.916934928955829,,3.6265606897146783,2.23899330025257,1.2530010353932908,0.0,0.0,4.916934928955829,,3.6265606897146783,2.23899330025257,1.2530010353932908,0.0,0.0,2013-12-02,0,2013,12
1432,03 00:00:00,4,80.125,94.5,81.08333333333333,4.497028027368389,,3.3232358401924436,2.557354384244092,2.3303218479656453,0.0,0.0,4.497028027368389,,3.3232358401924436,2.557354384244092,2.3303218479656453,0.0,0.0,2013-12-03,1,2013,12
1433,04 00:00:00,4,96.16666666666669,132.33333333333334,93.70833333333331,4.725172978382788,,3.6165327505285534,2.4244883477608554,1.3783461912707164,0.0,0.0,4.725172978382788,,3.6165327505285534,2.4244883477608554,1.3783461912707164,0.0,0.0,2013-12-04,2,2013,12
1434,05 00:00:00,4,42.333333333333336,45.91666666666666,44.125,3.897755033630441,,3.2818506240295893,2.4483872029602876,1.3050617096328403,0.0,0.0,3.897755033630441,,3.2818506240295893,2.4483872029602876,1.3050617096328403,0.0,0.0,2013-12-05,3,2013,12
1435,06 00:00:00,4,148.33333333333334,154.5,151.08333333333334,5.1054402958145655,,3.841242823367099,2.1673348156584753,0.5367370055504918,0.0,0.0,5.1054402958145655,,3.841242823367099,2.1673348156584753,0.5367370055504918,0.0,0.0,2013-12-06,4,2013,12
1436,07 00:00:00,4,310.875,318.7916666666667,329.625,5.853638230200579,,4.205935627630563,2.042567799011393,0.7956285554669283,0.0,0.0,5.853638230200579,,4.205935627630563,2.042567799011393,0.7956285554669283,0.0,0.0,2013-12-07,5,2013,12
1437,08 00:00:00,4,210.58333333333331,186.70833333333331,206.75,5.367921162493744,,3.845705124390497,2.463039050373629,3.0081547935525483,0.0,0.0,5.367921162493744,,3.845705124390497,2.463039050373629,3.0081547935525483,0.0,0.0,2013-12-08,6,2013,12
1438,09 00:00:00,4,14.375,16.75,14.208333333333336,2.9682754273209513,,3.20545280453606,2.228014634759218,4.792030040225055,0.0,0.0,2.9682754273209513,,3.20545280453606,2.228014634759218,4.792030040225055,0.0,0.0,2013-12-09,0,2013,12
1439,10 00:00:00,4,18.666666666666668,32.458333333333336,25.375,3.305053521109253,,3.46182200347859,2.0291902696283572,3.6399845969643856,0.0,0.0,3.305053521109253,,3.46182200347859,2.0291902696283572,3.6399845969643856,0.0,0.0,2013-12-10,1,2013,12
1440,11 00:00:00,4,24.125,36.79166666666666,30.0,3.427244090600256,,3.0143086591269266,2.178996302082674,3.7247793549813943,0.0,0.0,3.427244090600256,,3.0143086591269266,2.178996302082674,3.7247793549813943,0.0,0.0,2013-12-11,2,2013,12
1441,12 00:00:00,4,15.375,24.95833333333333,17.916666666666668,3.122731964315298,,3.1116617405610514,1.6519633732642052,3.570576752204432,0.0,0.0,3.122731964315298,,3.1116617405610514,1.6519633732642052,3.570576752204432,0.0,0.0,2013-12-12,3,2013,12
1442,13 00:00:00,4,60.04166666666666,60.66666666666666,59.66666666666666,4.241926093313889,,3.2354051268194115,1.4964588927628997,1.3149549887518155,0.0,0.0,4.241926093313889,,3.2354051268194115,1.4964588927628997,1.3149549887518155,0.0,0.0,2013-12-13,4,2013,12
1443,14 00:00:00,4,51.95833333333334,53.33333333333334,55.25,4.141811099461024,,3.212186836717404,1.6453956365336482,1.9108379617140772,0.0,0.0,4.141811099461024,,3.212186836717404,1.6453956365336482,1.9108379617140772,0.0,0.0,2013-12-14,5,2013,12
1444,15 00:00:00,4,43.41666666666666,61.70833333333334,53.29166666666666,4.083873262354805,,3.106080330722856,1.920211956878407,1.3198651648931699,0.0,0.0,4.083873262354805,,3.106080330722856,1.920211956878407,1.3198651648931699,0.0,0.0,2013-12-15,6,2013,12
1445,16 00:00:00,4,150.8695652173913,177.125,170.17391304347825,5.211533236463146,,3.720660703982042,1.6254295799637581,1.03244280861018,0.0,0.0,5.211533236463146,,3.720660703982042,1.6254295799637581,1.03244280861018,0.0,0.0,2013-12-16,0,2013,12
1446,17 00:00:00,4,63.34782608695652,24.058823529411764,22.64705882352941,4.350277936359301,,3.3843902633457743,1.9151933776410095,2.64368944194182,0.0,0.0,4.350277936359301,,3.3843902633457743,1.9151933776410095,2.64368944194182,0.0,0.0,2013-12-17,1,2013,12
1447,18 00:00:00,4,45.43478260869565,46.13636363636363,44.60869565217392,4.030546507612253,,3.4039713085448806,1.2936786354432126,2.7933865649291088,0.0,0.0,4.030546507612253,,3.4039713085448806,1.2936786354432126,2.7933865649291088,0.0,0.0,2013-12-18,2,2013,12
1448,19 00:00:00,4,41.0,74.42857142857143,47.46153846153846,3.71965111278069,,3.5275852645120573,1.1531108232942202,2.2875137554737606,0.0,0.0,3.71965111278069,,3.5275852645120573,1.1531108232942202,2.2875137554737606,0.0,0.0,2013-12-19,3,2013,12
1449,20 00:00:00,4,32.083333333333336,37.375,30.875,3.597312260588446,,3.5028008484422695,1.4887819012739922,1.794602645790528,0.0,0.0,3.597312260588446,,3.5028008484422695,1.4887819012739922,1.794602645790528,0.0,0.0,2013-12-20,4,2013,12
1450,21 00:00:00,4,75.375,71.91666666666667,67.625,4.514059509247521,,3.4245340618413906,1.6904889388217537,1.9220564701759129,0.0,0.0,4.514059509247521,,3.4245340618413906,1.6904889388217537,1.9220564701759129,0.0,0.0,2013-12-21,5,2013,12
1451,22 00:00:00,4,154.5,167.41666666666666,155.95833333333334,5.199647382249693,,3.855452653939752,1.3122389306711593,1.3540078838195075,0.0,0.0,5.199647382249693,,3.855452653939752,1.3122389306711593,1.3540078838195075,0.0,0.0,2013-12-22,6,2013,12
1452,23 00:00:00,4,130.58333333333334,146.79166666666666,158.625,4.981892825230601,,3.6794602321974446,1.721497252259923,2.40197783687208,0.0,0.0,4.981892825230601,,3.6794602321974446,1.721497252259923,2.40197783687208,0.0,0.0,2013-12-23,0,2013,12
1453,24 00:00:00,4,280.0416666666667,268.39130434782606,277.625,5.758112819201249,,4.058285512406398,1.348356977152801,0.5469164439103441,0.0,0.0,5.758112819201249,,4.058285512406398,1.348356977152801,0.5469164439103441,0.0,0.0,2013-12-24,1,2013,12
1454,25 00:00:00,4,148.5,149.75,156.16666666666666,5.13653346097163,,3.821368637160015,1.7574809857725622,3.7313001699978883,0.0,0.0,5.13653346097163,,3.821368637160015,1.7574809857725622,3.7313001699978883,0.0,0.0,2013-12-25,2,2013,12
